-11119.0 -20610.0 -24.000112272579454
-9119.0 -20610.0 -22.90849187953764
-7119.0 -20610.0 -21.939490895968774
-5119.0 -20610.0 -22.062784400613833
-3119.0 -20610.0 -21.6989981633998
-1119.0 -20610.0 -20.9514244290058
881.0 -20610.0 -20.635655228926968
2881.0 -20610.0 -19.427756516452575
4881.0 -20610.0 -18.36698755658247
6881.0 -20610.0 -17.279505592153402
8881.0 -20610.0 -16.219630662561304
10881.0 -20610.0 -15.085393270084149
12881.0 -20610.0 -14.987358340433778
14881.0 -20610.0 -14.984521888257133
16881.0 -20610.0 -13.863439074499782
18881.0 -20610.0 -12.970131999000955
20881.0 -20610.0 -12.820251349255168
22881.0 -20610.0 -11.682348297092178
24881.0 -20610.0 -10.243495303085384
26881.0 -20610.0 -7.970242630658518
28881.0 -20610.0 -5.826360900908711
30881.0 -20610.0 -3.712802235960995
32881.0 -20610.0 -1.3757437889224227
34881.0 -20610.0 -0.9353851905810744
36881.0 -20610.0 -1.0118592035858744
38881.0 -20610.0 -0.9968708553350113
40881.0 -20610.0 -0.95742480570142
42881.0 -20610.0 -1.4455430452713467
44881.0 -20610.0 3.779354412084499
46881.0 -20610.0 25.605905956055835
48881.0 -20610.0 27.6347026639947
50881.0 -20610.0 32.863010937814344
52881.0 -20610.0 56.335649846851005
54881.0 -20610.0 71.45897774181861
56881.0 -20610.0 77.99685760813666
58881.0 -20610.0 78.29551273923589
60881.0 -20610.0 88.17031982384671
62881.0 -20610.0 125.33074207763369
64881.0 -20610.0 150.9692898220504
66881.0 -20610.0 132.61759226919193
68881.0 -20610.0 143.61166263247028
70881.0 -20610.0 143.00314863681234
72881.0 -20610.0 184.43882204811106
74881.0 -20610.0 200.19056691973287
76881.0 -20610.0 160.15138071431812
78881.0 -20610.0 160.43210314774672
80881.0 -20610.0 190.43142170403738
82881.0 -20610.0 171.41232698288124
84881.0 -20610.0 160.8689014124999
86881.0 -20610.0 134.21420627029653
88881.0 -20610.0 124.09019848230372
90881.0 -20610.0 116.63782427385507
