-11119.0 -20610.0 -24.00011227257945
-9119.0 -20610.0 -22.90849187953764
-7119.0 -20610.0 -21.939490895968774
-5119.0 -20610.0 -22.062784400613836
-3119.0 -20610.0 -21.6989981633998
-1119.0 -20610.0 -20.9514244290058
881.0 -20610.0 -20.635655228926968
2881.0 -20610.0 -19.427756516452575
4881.0 -20610.0 -18.36698755658247
6881.0 -20610.0 -17.279505592153402
8881.0 -20610.0 -16.219630662561304
10881.0 -20610.0 -15.085393270084147
12881.0 -20610.0 -14.987358340433776
14881.0 -20610.0 -14.984521888257134
16881.0 -20610.0 -13.863439074499784
18881.0 -20610.0 -12.970131999000955
20881.0 -20610.0 -12.820251349255168
22881.0 -20610.0 -11.682348297092178
24881.0 -20610.0 -10.243495303085384
26881.0 -20610.0 -7.970242630658518
28881.0 -20610.0 -5.826360900908711
30881.0 -20610.0 -3.712802235960995
32881.0 -20610.0 -1.3757437889224229
34881.0 -20610.0 -0.9353851905810744
36881.0 -20610.0 -1.0118592035858744
38881.0 -20610.0 -0.9968708553350112
40881.0 -20610.0 -0.95742480570142
42881.0 -20610.0 -1.4455430452713467
44881.0 -20610.0 3.7793544120844986
46881.0 -20610.0 25.605905956055835
48881.0 -20610.0 27.634702663994698
50881.0 -20610.0 32.863010937814344
52881.0 -20610.0 56.335649846851005
54881.0 -20610.0 71.45897774181861
56881.0 -20610.0 77.99685760813665
58881.0 -20610.0 78.29551273923589
60881.0 -20610.0 88.1703198238467
62881.0 -20610.0 125.33074207763369
64881.0 -20610.0 150.9692898220504
66881.0 -20610.0 132.6175922691919
68881.0 -20610.0 143.61166263247028
70881.0 -20610.0 143.00314863681234
72881.0 -20610.0 184.43882204811104
74881.0 -20610.0 200.19056691973285
76881.0 -20610.0 160.15138071431812
78881.0 -20610.0 160.43210314774672
80881.0 -20610.0 190.43142170403735
82881.0 -20610.0 171.41232698288124
84881.0 -20610.0 160.8689014124999
86881.0 -20610.0 134.21420627029653
88881.0 -20610.0 124.09019848230372
90881.0 -20610.0 116.63782427385507
92881.0 -20610.0 109.35231854194859
94881.0 -20610.0 109.35378802459013
96881.0 -20610.0 122.12760880391787
98881.0 -20610.0 133.04704579988842
100881.0 -20610.0 145.47649463247774
102881.0 -20610.0 156.4071728446171
104881.0 -20610.0 177.04317859929537
106881.0 -20610.0 165.1820650997791
108881.0 -20610.0 162.6234926219806
110881.0 -20610.0 193.68244963872957
112881.0 -20610.0 204.3333766240588
114881.0 -20610.0 215.89521058516326
116881.0 -20610.0 226.19828400950274
118881.0 -20610.0 250.55037748882827
120881.0 -20610.0 280.5161613530762
122881.0 -20610.0 329.70888028224283
124881.0 -20610.0 340.70704837482435
126881.0 -20610.0 404.75721013141157
128881.0 -20610.0 532.9068559825079
130881.0 -20610.0 678.877798696461
132881.0 -20610.0 735.1132791373601
134881.0 -20610.0 619.4365583336885
136881.0 -20610.0 478.69958613313486
138881.0 -20610.0 388.4643711218202
140881.0 -20610.0 339.1272481364478
142881.0 -20610.0 286.20749130339465
144881.0 -20610.0 268.72280166840517
146881.0 -20610.0 258.6492710859295
148881.0 -20610.0 212.67116675182518
150881.0 -20610.0 221.93021218364143
152881.0 -20610.0 217.56438744184118
154881.0 -20610.0 209.7103930591967
156881.0 -20610.0 217.7363931121162
158881.0 -20610.0 212.9382956597428
160881.0 -20610.0 183.44305550437198
162881.0 -20610.0 150.02816696270278
164881.0 -20610.0 145.9747767651813
166881.0 -20610.0 154.65559171885434
168881.0 -20610.0 199.21447986715077
170881.0 -20610.0 184.70244618739216
172881.0 -20610.0 149.60328777064873
174881.0 -20610.0 128.62539890199622
176881.0 -20610.0 149.7559741653638
178881.0 -20610.0 173.11306117045845
180881.0 -20610.0 182.7804895019016
182881.0 -20610.0 164.9532254140825
184881.0 -20610.0 163.20285223075183
186881.0 -20610.0 165.93432726882597
188881.0 -20610.0 184.27416801627086
190881.0 -20610.0 206.9519098019931
192881.0 -20610.0 245.3658715492516
194881.0 -20610.0 293.31431451440835
196881.0 -20610.0 310.89477254427936
198881.0 -20610.0 296.46084714963666
200881.0 -20610.0 306.4996425007792
202881.0 -20610.0 268.12400385479685
204881.0 -20610.0 212.40825299087936
206881.0 -20610.0 190.49137178247767
208881.0 -20610.0 177.9334885117032
210881.0 -20610.0 169.07777078583285
212881.0 -20610.0 162.32556024770125
214881.0 -20610.0 153.7575392276023
216881.0 -20610.0 172.32504590911827
218881.0 -20610.0 170.42712444369369
220881.0 -20610.0 165.32949464338444
222881.0 -20610.0 160.15285734211392
224881.0 -20610.0 149.3586227692134
226881.0 -20610.0 160.41303471246567
228881.0 -20610.0 178.76509479200217
230881.0 -20610.0 181.89099422616917
232881.0 -20610.0 234.84922564622582
234881.0 -20610.0 244.2838400362226
236881.0 -20610.0 232.3058601601899
238881.0 -20610.0 211.15623493370416
240881.0 -20610.0 165.30664199686615
242881.0 -20610.0 185.4829047853772
244881.0 -20610.0 199.63939545591975
246881.0 -20610.0 208.23025321507617
248881.0 -20610.0 208.1994641685391
250881.0 -20610.0 183.6113034702932
252881.0 -20610.0 186.99483070393453
254881.0 -20610.0 161.6348445192821
256881.0 -20610.0 147.31612435575036
258881.0 -20610.0 135.50882542747294
260881.0 -20610.0 132.07607559938262
262881.0 -20610.0 111.89151244145252
264881.0 -20610.0 89.61445383463591
266881.0 -20610.0 91.02627655682777
268881.0 -20610.0 94.76094313217722
270881.0 -20610.0 111.68067935153351
272881.0 -20610.0 123.85892725176711
274881.0 -20610.0 117.73615081603585
276881.0 -20610.0 96.23190699947578
278881.0 -20610.0 105.64399272632222
280881.0 -20610.0 130.40761214758874
282881.0 -20610.0 170.50641318739568
284881.0 -20610.0 203.4634512873702
286881.0 -20610.0 178.50551827310218
288881.0 -20610.0 147.6984859584527
290881.0 -20610.0 126.67199445435014
292881.0 -20610.0 115.91960142894636
294881.0 -20610.0 123.1003993074912
296881.0 -20610.0 129.17262198370645
